PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	DistanceScore	pvalue	PercentageMissingPerRecord	V1	AreaShapeSpatialMoment23C	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
4	1	d04	SAMPLE	BML-281	0.158291035609715	0.019824155643212	-0.0509047315604679	-1.16875854595573	0.706913200078894	1.29695710799187	-0.441991089227924	1.0868487239327	3.44743972276121e-139	0	575	1278580495842579200	BML-281	+ IR	D04	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	83136.6666666667
4	1	f13	SAMPLE	Rucaparib Phosphate	-0.630619908631494	-0.032532992737223	1.45016834409624	-0.423540379701703	-0.394257105574273	-0.803512327365026	1.40177101158389	1.08679207297723	3.57261335989942e-139	0	690	1361946837641598464	Rucaparib Phosphate	+ IR	F13	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	135619.772727273
3	1	h04	SAMPLE	Rottlerin	1.97001723651643	-2.16198238307463	-1.50404586869523	0.913235076346228	0.117970849851505	0.597682654963854	-2.34586650258004	1.08566536200299	7.83627530020585e-139	0	568	33533003019173440	Rottlerin	+ IR	H04	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	45676.6734693878
1	1	m10	SAMPLE	Chlorotrianisene	-1.50392792452784	-0.428965524564315	0.354568967114116	-0.565740448566112	-1.49795465434108	-1.94275425057428	-0.685338781230939	1.08476336188162	1.46740160636099e-138	0	74	1568680645954913280	Chlorotrianisene	+ IR	M10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	132780.636363636
3	1	m10	SAMPLE	Chlorotrianisene	-0.435334066664072	0.265604381056244	-0.336800836153371	-0.124651301302507	-0.230378173518922	-1.08964157381048	-0.683738184729162	1.08382369663924	2.81937899730592e-138	0	453	461467332264312768	Chlorotrianisene	+ IR	M10	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	88306.3095238095
4	1	j16	SAMPLE	Trametinib	-2.85471032703241	0.627903530321817	1.16948526780188	1.57892395390598	-1.1752360137228	-1.70371173562021	1.15732100039421	1.08267803130494	6.25055116018779e-138	0	730	1545493248467124736	Trametinib	+ IR	J16	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	178769.916666667
2	1	k07	SAMPLE	Mitoxantrone	0.483633679230107	-0.849765480533713	-1.9573714637365	0.841084161173902	1.70247370344919	2.82706785804299	0.911540469006113	1.08225301214613	8.37518229766067e-138	0	248	155603170241377664	Mitoxantrone	+ IR	K07	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	64747.8928571429
3	1	f08	SAMPLE	Beta-Carotene	-0.502111327479018	-0.0201346778525076	0.914970230099563	0.41325429587364	-0.427433219142764	-1.02287937949201	0.236148191261924	1.08167100726772	1.25185273732369e-137	0	423	836631854268002304	Beta-Carotene	+ IR	F08	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	108552.324324324
3	1	c07	SAMPLE	Apalutamide	-0.893802790626929	1.07552769733981	1.75697288414234	0.833827080953885	-0.277835087445574	-0.558515729001974	-0.097008946014968	1.08135418845741	1.55507355655327e-137	0	408	1068978024409508992	Apalutamide	+ IR	C07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	104901.048780488
2	1	d04	SAMPLE	BML-281	-1.39367212435812	1.47312997733185	0.639257179898839	-0.740720017729104	-0.564832283709506	-1.10815439852526	1.13008496563074	1.08112544175553	1.81665393476425e-137	0	197	2784234880973116928	BML-281	+ IR	D04	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	118523.088235294
1	1	f12	SAMPLE	Dacomitinib	1.3399991231612	-0.874119300680538	-2.46895204328417	0.402598906034901	0.866274941492545	-0.00183590423543569	-0.483977884391316	1.08086943483303	2.16286435836762e-137	0	92	81456064234249104	Dacomitinib	+ IR	F12	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	56315.1272727273
1	1	e08	SAMPLE	Bestatin hydrochloride	-0.468006838459636	1.23354143173997	-0.266142329512949	0.338424375126422	0.381169321162106	0.215915425127561	1.08757793258182	1.07979514966066	4.55123159836828e-137	0	42	659056742927897216	Bestatin hydrochloride	+ IR	E08	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	96210.8787878788
3	1	j06	SAMPLE	Amsacrine	1.98961966766205	1.43322939087463	1.82064564242276	-0.154967894937038	2.05414206091456	1.8111476107003	1.19167675443385	1.07916588466075	7.02279727856545e-137	0	404	718895957277065600	Amsacrine	+ IR	J06	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	62348.3529411765
2	1	j19	NEGATIVE	DMSO	0.69978943963655	1.63249839169818	0.258155343867532	0.35201965000972	0.896017500143408	-0.296627208812033	1.26197782542123	1.07872741292838	9.48834570858744e-137	0	214	954540057457528064	DMSO	+ IR	J19	AstroD-IR-1uM-plate2	1uM	NEG	AstroD-IR-1uM-plate2	92725.3103448276
4	1	m13	SAMPLE	Sivelestat	-0.773097555988946	-0.13654938098811	0.897730292130516	-0.137957668051101	-0.414589798140466	-0.31073612597153	0.238269698487596	1.07812215891786	1.43918701649207e-136	0	697	3355452112296700928	Sivelestat	+ IR	M13	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	114741
2	1	e16	SAMPLE	Toremifene	1.01840528741468	-0.298097847245835	-0.263684741624781	-0.0117532953176263	1.34662659129159	1.32935691982719	-1.39522481643837	1.07744048513019	2.30121944690935e-136	0	350	102891738239700112	Toremifene	+ IR	E16	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	58039.6538461538
2	1	d16	SAMPLE	Topotecan hydrochloride	1.62237728410607	1.44170675890188	-1.17530016490021	1.40760239638224	1.76424962780154	-0.589611783645747	0.873222673381033	1.07583563236159	6.97434961954541e-136	0	349	400224613480748608	Topotecan hydrochloride	+ IR	D16	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	77398.0975609756
1	1	g16	SAMPLE	Fosbretabulin Disodium	0.565434214289582	2.2018738067421	0.784675074689799	3.39995404069478	-0.476273242938324	-1.96994958430925	-0.250289519764779	1.07309598277609	4.62093843312598e-135	0	157	122727557624015088	Fosbretabulin Disodium	+ IR	G16	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	76577.0816326531
4	1	f16	SAMPLE	Toremifene citrate	1.43049839650489	1.12328862952171	-2.39547369073152	0.536307740948869	1.54286311449862	-0.168724995303423	0.365698977081239	1.07103250728992	1.9107325264641e-134	0	726	81977266679732640	Toremifene citrate	+ IR	F16	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	49178.2444444444
2	1	f05	SAMPLE	Jaceosidin	-1.52614846556865	0.536790078846725	0.525804382458312	-1.03960171690036	-1.01368125823161	-1.09351811848389	0.986872374332947	1.07042717945913	2.88810668232998e-134	0	220	3350314854398517248	Jaceosidin	+ IR	F05	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	120444.916666667
3	1	h19	NEGATIVE	DMSO	-1.31654873732884	0.285924253727584	1.20211788406329	-0.466931280555036	-0.367210318989295	0.409174585840356	0.19517725773293	1.06903475516503	7.49872732654917e-134	0	495	1931042267278106624	DMSO	+ IR	H19	AstroD-IR-3uM-plate1	3uM	NEG	AstroD-IR-3uM-plate1	101081.275
3	1	i06	SAMPLE	Aminoglutethimide	-0.442853963914806	-0.38304570888605	-1.33821982579441	-0.66295517476577	-0.0220419707595154	-0.205424636887851	-0.375446470090193	1.0661361517215	5.46099500258384e-133	0	403	200643439815413440	Aminoglutethimide	+ IR	I06	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	73036.75
2	1	g12	SAMPLE	Regorafenib	-0.522923036966453	-0.349316293842243	0.807652800704818	0.610280549076588	-0.554207530739224	-0.325945092777422	0.927263731770015	1.06612043120845	5.49953482945654e-133	0	303	439728009976839040	Regorafenib	+ IR	G12	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	99476.4772727273
3	1	g17	SAMPLE	Hesperetin	-0.290296849840294	0.970570437141415	1.06818222769773	-0.660064963716661	0.328612018936889	-0.27501232938235	0.211502198900887	1.06543304816688	8.77326250887374e-133	0	546	4350871642699749376	Hesperetin	+ IR	G17	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	125633.689655172
1	1	m08	SAMPLE	Brivudine	-0.818849234059388	0.476297277133924	-0.381073253299636	0.365470644403529	-0.436574942013901	-0.42431296915783	-1.17492397385104	1.06501335805033	1.16493727067646e-132	0	51	329533229796975552	Brivudine	+ IR	M08	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	88921.98
3	1	f13	SAMPLE	Disulfiram	0.759703488663075	-1.01274408686226	-0.711982086250609	1.56624246124066	0.0197863435556636	-0.6281797616466	0.325519748775608	1.06325919034052	3.85018762232642e-132	0	483	446354207907368128	Disulfiram	+ IR	F13	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	82700.2222222222
2	1	j05	SAMPLE	Larotrectinib sulfate	-1.41532315012156	0.189401414877108	-0.649054401133536	-0.238818311670718	-0.590053357820545	-0.255117015891919	0.321173118431219	1.06311990174843	4.21881527220232e-132	0	225	3376820422227399680	Larotrectinib sulfate	+ IR	J05	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	94550.4411764706
1	1	j05	SAMPLE	8-Methoxypsoralen	0.0914746247443759	-0.184224316021235	1.81412660977978	-0.280324852979356	-0.542538512242233	-1.58175091755109	0.579369776530622	1.06199158226261	9.07772645166489e-132	0	11	2260472673249154816	8-Methoxypsoralen	+ IR	J05	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	133603.68
1	1	h13	SAMPLE	Docetaxel	2.40429890404023	0.751750511382261	-2.47614727346827	2.84689680963156	1.1738978633087	-0.230226159823292	0.822123667706238	1.06109063443319	1.67139756526397e-131	0	121	33417683091802240	Docetaxel	+ IR	H13	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	49256.7547169811
3	1	c15	SAMPLE	Estramustine phosphate sodium	-1.51214556203005	0.379860326644608	0.983287433985795	0.463307524009379	-1.01808400099307	-0.909813504501217	-0.916904587008503	1.0610657077599	1.69383976567125e-131	0	519	1247481677015666688	Estramustine phosphate sodium	+ IR	C15	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	128793.432432432
3	1	h16	SAMPLE	Fruquintinib	-1.54960830238253	0.915034579945341	2.46165852563518	-0.0737983811923831	-0.417889763515904	0.653458668936136	0.184286262596798	1.06041687459267	2.62532559104735e-131	0	535	864549721970723840	Fruquintinib	+ IR	H16	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	129734.769230769
3	1	i08	SAMPLE	Binimetinib	-3.08680009465249	-0.533091267580594	2.11258910989927	1.59484028853468	-1.68877366337799	0.0564130167506666	1.06152841545706	1.06035037891456	2.73697007784111e-131	0	426	2371891822745811968	Binimetinib	+ IR	I08	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	187132.060606061
2	1	g13	SAMPLE	Rutin	-0.006486263247773	1.08581403260553	0.320219359542267	-0.442155467178005	0.241888553535415	-0.269211433149974	0.742131729733157	1.06029873403733	2.82469357356786e-131	0	319	437761668743487104	Rutin	+ IR	G13	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	94902.9310344828
4	1	d10	SAMPLE	Pamidronate disodium salt	-0.139283225218097	0.739306183398742	1.50954896872072	-0.747707663972624	0.0844815012956223	-1.03742886325743	0.79282219598237	1.05966097867642	4.34369785930369e-131	0	650	2025004518430407936	Pamidronate disodium salt	+ IR	D10	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	126392.444444444
2	1	n03	SAMPLE	Rottlerin	1.02587038113665	0.65934334715011	-1.06181667506045	0.962589417407262	2.04221735335963	1.60474117890423	-1.86256494547936	1.0596274731824	4.42794681562504e-131	0	317	94244687630117200	Rottlerin	+ IR	N03	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	50043.6666666667
3	1	e14	SAMPLE	Encorafenib	2.07579921727578	-2.28577512043021	-1.00991402172988	-0.525461327696331	0.666358631476677	0.958274006487089	-0.121893969544584	1.05958490316961	4.5417956596548e-131	0	508	62716100841897432	Encorafenib	+ IR	E14	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	48708.4193548387
3	1	h13	SAMPLE	Docetaxel	1.27297313000093	0.29038797747412	-1.58553971358774	2.55642667249624	1.00060203992611	0.698564399560789	-0.350574476244053	1.05497766514935	1.03009004676114e-129	0	500	15096349465322632	Docetaxel	+ IR	H13	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	44205.306122449
3	1	k07	SAMPLE	Batyl alcohol	-0.271207772149155	-0.437516582093848	-1.03253922451548	-1.03632480071003	-0.315363060753775	-0.243717690770754	-1.57575732438706	1.05481237105067	1.14788171447754e-129	0	416	459393314164621184	Batyl alcohol	+ IR	K07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	83565.0512820513
4	1	c10	SAMPLE	Palbociclib Isethionate	-0.930146917081719	-1.66391353052713	0.822225080161932	0.524329690137761	-0.513017963669274	1.64692204242918	-1.20836103918077	1.05357981098431	2.63130217102803e-129	0	649	1447609402624455680	Palbociclib Isethionate	+ IR	C10	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	107768.1875
4	1	e15	SAMPLE	Temozolomide	0.0226766633915514	0.823017304111231	0.774071557702337	0.183679987903302	0.189529825719516	-0.708681218902811	1.01964707330269	1.05262441103747	4.99735843232181e-129	0	713	891999302540725760	Temozolomide	+ IR	E15	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	111508.75862069
4	1	g14	SAMPLE	Streptozocin	-0.430437058384496	0.0684910232894979	-1.28757267832826	-0.338642868342181	-0.33479597675616	-1.22177553129137	0.915040970069974	1.05201157147339	7.52878525811673e-129	0	703	1492325149584087040	Streptozocin	+ IR	G14	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	101499.59375
1	1	i18	SAMPLE	Imiquimod	-0.308428943550154	0.270347073742968	0.0724734276059273	-0.871779574851565	-0.510222141675129	-2.03067834241262	2.00749047236621	1.05141606187364	1.12077256902541e-128	0	182	2855284667837010432	Imiquimod	+ IR	I18	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	114964.375
2	1	k11	SAMPLE	Propranolol hydrochloride	0.370592160003484	0.0283344976567467	0.696811856899644	-1.48153193308947	-0.0891362681631186	-0.437084873031916	0.901691284414331	1.0501766832307	2.57274218250647e-128	0	295	719323204870777856	Propranolol hydrochloride	+ IR	K11	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	109415.294117647
1	1	c13	SAMPLE	Dexmedetomidine	-0.534712801616081	0.394594003753346	2.14251748326883	-0.761942487516254	-0.141998451081184	-0.596385986553857	0.838519740372008	1.04980343381518	3.29553777702677e-128	0	101	1620461528268781824	Dexmedetomidine	+ IR	C13	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	125428.344827586
2	1	i07	SAMPLE	Miriplatin	-1.48632625819061	-1.21206562060074	1.54719320680318	-1.35246655872339	-1.41036790909185	0.0526882202697812	-0.0222830743810694	1.04810057241499	1.03104905543486e-127	0	246	5348909313188710400	Miriplatin	+ IR	I07	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	141342.391304348
1	1	c15	SAMPLE	Estramustine phosphate sodium	-2.37037858488141	0.267749822363216	0.349150316007112	0.479233428528545	-0.561001040716158	1.3896454938899	0.215023865226713	1.04487275565424	8.93109656165106e-127	0	141	398629003862630144	Estramustine phosphate sodium	+ IR	C15	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	108604.266666667
4	1	n07	SAMPLE	Naringin	-0.975438741995444	-2.86611287361173	0.673014098638785	-0.562216015777799	-1.10590802645498	0.730892989003534	-2.95008510498442	1.04431394641001	1.29313031538796e-126	0	627	1218036559843385088	Naringin	+ IR	N07	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	107841.565217391
3	1	j13	SAMPLE	Doxifluridine	-0.740441548310638	-0.0993577629457849	0.58714440363198	0.416674004284696	-0.744179035537441	0.130799624436581	-1.0355074081961	1.0441858128621	1.40391574176418e-126	0	502	494557979813345600	Doxifluridine	+ IR	J13	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	98646.1388888889
3	1	k11	SAMPLE	Crizotinib	2.3442095380572	-0.845015339750176	-2.31749237929069	-1.19864937293137	1.8803175789237	0.638155550739519	0.359181247180375	1.04400914341164	1.57441999533761e-126	0	463	19538706182304116	Crizotinib	+ IR	K11	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	33567.9574468085
3	1	n18	SAMPLE	Itraconazole	3.01871756420707	0.547210325375793	-0.164435879700909	-1.58391291572487	2.01538135515274	0.730100547071695	-1.07815903360349	1.04353529429738	2.15316683786721e-126	0	565	442043801942872320	Itraconazole	+ IR	N18	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	48037.7948717949
4	1	h05	SAMPLE	Lapatinib Ditosylate	-0.120699351733902	0.366282584891708	-0.0538947292591402	-0.0821623360666008	0.071687181792778	-0.0813733343586461	0.93287492013076	1.04291848477855	3.23884223984282e-126	0	599	1421216948563719168	Lapatinib Ditosylate	+ IR	H05	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	97057.4418604651
3	1	j17	SAMPLE	Hydralazine hydrochloride	-1.34883717865945	0.461025183252119	-0.0522161202319729	0.258509327769313	-0.596571027399829	-1.04562325261656	-0.278139820722761	1.04285660413064	3.3639850257665e-126	0	549	1251500533451973632	Hydralazine hydrochloride	+ IR	J17	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	100584.558139535
4	1	c15	SAMPLE	Tegafur	-0.559994871924451	-0.102902783759886	0.358306854934145	-1.6118363295356	-0.57757315052206	-1.42579894770654	1.08339348251889	1.04207844693441	5.63305192919097e-126	0	711	1920343529337414144	Tegafur	+ IR	C15	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	124165.714285714
1	1	c17	SAMPLE	Gimeracil	-1.59833252846394	-0.398093815275251	-0.0934891500097294	0.350601684384747	-1.08738645067077	-0.0936522293270335	-1.10082022932989	1.03962136405679	2.88076372611937e-125	0	165	1117008343546121216	Gimeracil	+ IR	C17	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	108117.826923077
3	1	h15	SAMPLE	Exemestane	-0.872048763384013	-1.11814539673379	-1.19370380581951	-0.506437841916373	-0.751371309538364	-0.0762094057406993	-0.776053818017975	1.03797448608049	8.56939282430443e-125	0	524	1229833417796339712	Exemestane	+ IR	H15	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	92699.7906976744
3	1	l10	SAMPLE	Chloropyramine hydrochloride	1.21935521822068	-0.203486835586016	0.807389599396277	0.284883780255997	0.497778955536171	0.481094821388836	0.369897763748747	1.03740694641754	1.24436763341545e-124	0	452	425991239429751808	Chloropyramine hydrochloride	+ IR	L10	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	82612.3055555556
3	1	d03	NEGATIVE	DMSO	0.00287290110249345	-1.13981677348693	1.13264535118428	-0.275950007084472	-0.39662031778091	1.6485834679628	-0.257896143964143	1.03728706794368	1.34282001998285e-124	0	487	1420530776011548160	DMSO	+ IR	D03	AstroD-IR-3uM-plate1	3uM	NEG	AstroD-IR-3uM-plate1	86453.0666666667
2	1	l17	SAMPLE	Vidarabine	0.294393248212917	-1.82227157060655	-0.516517280119693	-0.544201181716069	0.021464754626504	0.557505747098477	-1.37322672281495	1.03691898465029	1.7080966945351e-124	0	370	496211223069314432	Vidarabine	+ IR	L17	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	91620.9333333333
2	1	k03	SAMPLE	TYRPHOSTIN-9	-0.664290733216477	-0.973361998525686	0.587615661950183	1.71766437721395	-0.559119119263781	-0.0314601770004872	-0.378206541926758	1.03661021894482	2.08884262943168e-124	0	362	498891302911819584	TYRPHOSTIN-9	+ IR	K03	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	105540.125
1	1	k07	SAMPLE	Batyl alcohol	0.463805887490565	-0.477453797424096	-0.732619907895425	-0.157661913526878	0.670319321245044	0.683252736658233	2.70603595114327	1.03554062110107	4.22598745193074e-124	0	36	375072439975282688	Batyl alcohol	+ IR	K07	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	84596.9705882353
1	1	j18	SAMPLE	Irinotecan	-0.335376294962595	-1.24665421143958	0.40384059717306	0.70488648779995	-0.977560628228957	-0.387705402921776	-0.0748713611530513	1.03495844065118	6.18997260516845e-124	0	183	2815050340647474688	Irinotecan	+ IR	J18	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	126210.676470588
1	1	e03	NEGATIVE	DMSO	-0.510151332637168	-0.448633051153854	1.75311203474547	-0.299223129384972	-0.131621777924804	0.480602886221583	-0.794301603174844	1.03446163306599	8.56737113734899e-124	0	110	1264576880698443008	DMSO	+ IR	E03	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	106241.527777778
3	1	n14	SAMPLE	Erlotinib	-0.0664125714046537	-1.61840429104168	-0.355900223763443	0.219919719672499	-0.666273349275671	0.509689740715109	-0.414594962974263	1.03348103289457	1.631578791734e-123	0	518	798363934645926400	Erlotinib	+ IR	N14	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	88987.9677419355
3	1	d08	SAMPLE	Berberine	-0.133509336480791	-1.38378294547545	1.07376586072937	-0.485170440992018	-0.578856270757811	-0.0887128298849676	0.746175220830619	1.03329758392689	1.83554774824699e-123	0	421	924307711534594560	Berberine	+ IR	D08	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	122614.482758621
2	1	m10	SAMPLE	Phenoxybenzamine hydrochloride	-0.602248416055185	0.821926586863991	1.91964990042186	-0.038653682222223	-0.519175795172185	-0.395525917898983	0.855158985160186	1.03280059082127	2.5392987745984e-123	0	285	780893154280697088	Phenoxybenzamine hydrochloride	+ IR	M10	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	127091.647058824
1	1	f09	SAMPLE	Cabozantinib Malate	-0.50359025860818	0.94739707396843	-0.0870762185830496	0.0829125011932782	-0.323652411443087	-0.916973521496874	0.14452232971822	1.03230275455874	3.51418508570171e-123	0	56	470978365678122432	Cabozantinib Malate	+ IR	F09	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	96752.175
4	1	k05	SAMPLE	L-Cycloserine	-0.672589062536581	-0.88535247779598	-0.0388926075454271	0.654968461819962	0.0344574520120131	2.51439136153877	-0.35566713919087	1.03197531317384	4.34627925988456e-123	0	597	756714231585516544	L-Cycloserine	+ IR	K05	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	90727.037037037
1	1	i07	SAMPLE	Axitinib	-1.68207617270965	0.981371145956009	0.395132077409412	0.862882070149919	0.0275822552262596	1.70856491652813	0.497933935862225	1.03088971556439	8.85278566925296e-123	0	34	575910885648265728	Axitinib	+ IR	I07	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	91604.8421052632
